number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
68,0.8589764995131983,2026-05-15 02:21:36.616478,2026-05-15 02:21:37.506807,0 days 00:00:00.890329,0.4519635147592792,172,4,868,1.0615754770965837,0.06600824038774081,0.6977230161907714,COMPLETE
69,0.8580884967127215,2026-05-15 02:21:37.507037,2026-05-15 02:21:38.276514,0 days 00:00:00.769477,0.4287010986743628,168,5,561,0.9502298671091419,0.04884050464469768,0.7428784751737616,COMPLETE
70,0.857436100445232,2026-05-15 02:21:38.276761,2026-05-15 02:21:39.201953,0 days 00:00:00.925192,0.391750850591898,206,5,868,1.6329296882460453,0.0686080145693715,4.272425574808954,COMPLETE
71,0.8582478011880149,2026-05-15 02:21:39.202240,2026-05-15 02:21:39.859488,0 days 00:00:00.657248,0.5115341861934738,177,4,926,2.5400517285169504,0.06684548692993747,0.4232450859061603,COMPLETE
72,0.8581860621574611,2026-05-15 02:21:39.859729,2026-05-15 02:21:40.511617,0 days 00:00:00.651888,0.46477314035854544,198,4,845,1.18472672374776,0.08207829340426946,0.6697756601670678,COMPLETE
73,0.8582337167580103,2026-05-15 02:21:40.511847,2026-05-15 02:21:41.806363,0 days 00:00:01.294516,0.5315038381078168,161,4,883,1.87135930096811,0.03806766168045844,1.3421065061395139,COMPLETE
74,0.8589411516961482,2026-05-15 02:21:41.806590,2026-05-15 02:21:42.616147,0 days 00:00:00.809557,0.5672740137127249,255,4,981,0.7112564811209771,0.07378873931394504,0.9656577586805455,COMPLETE
75,0.8586926230404865,2026-05-15 02:21:42.616361,2026-05-15 02:21:43.489558,0 days 00:00:00.873197,0.6803019506056437,255,4,978,0.7580898014372005,0.09605088870448339,2.3323459379275326,COMPLETE
76,0.8573682080229289,2026-05-15 02:21:43.489789,2026-05-15 02:21:44.170060,0 days 00:00:00.680271,0.6105609732195092,240,5,949,0.5052200140412627,0.10744788387895134,1.029250939728199,COMPLETE
77,0.8591752540667082,2026-05-15 02:21:44.170302,2026-05-15 02:21:44.977910,0 days 00:00:00.807608,0.6440060810193652,228,4,217,0.2092980738285908,0.06453921391066761,0.8490649340050511,COMPLETE
78,0.8558662334678876,2026-05-15 02:21:44.978146,2026-05-15 02:21:45.647094,0 days 00:00:00.668948,0.6595640764464372,221,5,1000,0.339495655923255,0.0644096645396464,0.2984720593982047,COMPLETE
79,0.8540665714942076,2026-05-15 02:21:45.647340,2026-05-15 02:21:46.413988,0 days 00:00:00.766648,0.8172197681252774,38,7,269,1.1101206067645897,0.054439372916109396,1.6138258796408695,COMPLETE
80,0.8583541864942623,2026-05-15 02:21:46.414230,2026-05-15 02:21:47.122924,0 days 00:00:00.708694,0.7176123681189845,227,4,903,0.39963413284559207,0.0720378362446806,0.8678356080489694,COMPLETE
81,0.8581572779582772,2026-05-15 02:21:47.123198,2026-05-15 02:21:47.648331,0 days 00:00:00.525133,0.5846452728240563,246,4,372,0.20288930032367913,0.09116689555126693,0.22734775830546836,COMPLETE
82,0.8596057863761171,2026-05-15 02:21:47.648567,2026-05-15 02:21:48.353665,0 days 00:00:00.705098,0.4496311775469763,233,4,965,0.11573737867454605,0.05925743438748902,0.4289688607414031,COMPLETE
83,0.8584480599039523,2026-05-15 02:21:48.353894,2026-05-15 02:21:49.120591,0 days 00:00:00.766697,0.32003959042323327,214,4,962,0.0684157563441736,0.05987504352113897,0.3772665407424194,COMPLETE
84,0.8587348079594805,2026-05-15 02:21:49.120817,2026-05-15 02:21:49.901721,0 days 00:00:00.780904,0.37807828758063977,247,4,922,0.13283405858113403,0.05039244156427113,0.16860042146175677,COMPLETE
85,0.8575389988294881,2026-05-15 02:21:49.901956,2026-05-15 02:21:50.787189,0 days 00:00:00.885233,0.622432638263684,151,4,986,0.03508097683987868,0.04515663116782904,0.09232142111927207,COMPLETE
86,0.8577518378130025,2026-05-15 02:21:50.787417,2026-05-15 02:21:51.410286,0 days 00:00:00.622869,0.49300244483455663,229,5,783,0.0696700640675504,0.0745597721945936,0.7353088734301986,COMPLETE
87,0.8592810240337809,2026-05-15 02:21:51.410523,2026-05-15 02:21:52.263227,0 days 00:00:00.852704,0.4025739791365351,196,4,218,0.6033676083618724,0.06493091702243921,1.1786775683078365,COMPLETE
88,0.8558394320282673,2026-05-15 02:21:52.263463,2026-05-15 02:21:53.115084,0 days 00:00:00.851621,0.45262362610025053,194,6,220,0.1620273981266083,0.056809846412205406,2.9451194974130317,COMPLETE
89,0.8580157499480381,2026-05-15 02:21:53.115318,2026-05-15 02:21:53.936505,0 days 00:00:00.821187,0.4187398840568007,186,5,250,0.2833441359971268,0.06658580724802267,1.4159079468543476,COMPLETE
90,0.8586459256342096,2026-05-15 02:21:53.936746,2026-05-15 02:21:55.138916,0 days 00:00:01.202170,0.641994242451983,212,4,319,1.6684982957774817,0.040124252218675695,2.023738352866987,COMPLETE
91,0.8594025193353243,2026-05-15 02:21:55.139148,2026-05-15 02:21:55.795297,0 days 00:00:00.656149,0.37088411060328835,220,4,200,0.5980504016562493,0.08194157655025193,0.8969557680248765,COMPLETE
92,0.8580424146456194,2026-05-15 02:21:55.795522,2026-05-15 02:21:56.609365,0 days 00:00:00.813843,0.35720475204312774,222,4,260,0.5871108075819829,0.06027125054679319,0.41382462134674064,COMPLETE
93,0.8576648015052564,2026-05-15 02:21:56.609602,2026-05-15 02:21:57.317793,0 days 00:00:00.708191,0.2463607026216001,199,4,236,0.12051050549890131,0.08380070135805417,1.1121761428267132,COMPLETE
94,0.8594474390950958,2026-05-15 02:21:57.318037,2026-05-15 02:21:58.342716,0 days 00:00:01.024679,0.44786371787200396,173,4,215,1.0312146889883667,0.05326167334797477,0.7968940889991362,COMPLETE
95,0.8592725460273702,2026-05-15 02:21:58.342948,2026-05-15 02:21:59.245043,0 days 00:00:00.902095,0.38965592235182567,181,4,287,0.9384287720691221,0.053901491493724994,0.8281509322155852,COMPLETE
96,0.8584332917637535,2026-05-15 02:21:59.245274,2026-05-15 02:22:00.329413,0 days 00:00:01.084139,0.32363569000072134,193,4,204,0.8365421029400202,0.03473232042974423,1.7816241168987341,COMPLETE
97,0.8593782476234235,2026-05-15 02:22:00.329656,2026-05-15 02:22:01.517409,0 days 00:00:01.187753,0.3993165666484297,201,4,294,0.32219395705320114,0.04801717740650446,1.2047622346946727,COMPLETE
98,0.8596000432104844,2026-05-15 02:22:01.517665,2026-05-15 02:22:02.586165,0 days 00:00:01.068500,0.2979637052556532,185,4,291,0.3181984325435792,0.04764376714223484,0.8413545698144443,COMPLETE
99,0.8587890945489154,2026-05-15 02:22:02.586394,2026-05-15 02:22:03.676583,0 days 00:00:01.090189,0.26956746679540966,181,4,289,0.4420013715057461,0.04430842069849197,1.2550960010933134,COMPLETE
