number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
69,0.797612632885341,2026-05-15 02:23:05.068505,2026-05-15 02:23:06.209592,0 days 00:00:01.141087,0.9225712510171091,212,4,836,5.1371491736564145,0.03813158980471275,1.1338970649540796,COMPLETE
70,0.8065302540092872,2026-05-15 02:23:06.209828,2026-05-15 02:23:06.844503,0 days 00:00:00.634675,0.8822743010821683,222,5,880,1.6682506573282687,0.049692016142592006,0.38117932761513823,COMPLETE
71,0.7963408627352456,2026-05-15 02:23:06.844734,2026-05-15 02:23:07.668117,0 days 00:00:00.823383,0.8368912173155928,216,4,861,7.405860470224857,0.042629208682263435,0.8376049552282384,COMPLETE
72,0.8086958759795062,2026-05-15 02:23:07.668351,2026-05-15 02:23:08.500510,0 days 00:00:00.832159,0.8636348707953285,232,4,902,6.140583634989135,0.03138644398011502,0.09229202687986877,COMPLETE
73,0.8083520777361831,2026-05-15 02:23:08.500745,2026-05-15 02:23:09.220769,0 days 00:00:00.720024,0.9733578161597977,204,4,879,3.9084646885528382,0.05558990559931024,0.20982289658450576,COMPLETE
74,0.8087717902207346,2026-05-15 02:23:09.220998,2026-05-15 02:23:09.893364,0 days 00:00:00.672366,0.8110723139426239,240,4,784,2.9374217397189177,0.044864386579099635,0.06174474029342159,COMPLETE
75,0.809558677340154,2026-05-15 02:23:09.893612,2026-05-15 02:23:10.754993,0 days 00:00:00.861381,0.8703416312201577,222,4,956,9.637114292876612,0.0355317224519177,0.27420393115662683,COMPLETE
76,0.8017691442021119,2026-05-15 02:23:10.755232,2026-05-15 02:23:11.518288,0 days 00:00:00.763056,0.7508354335318227,132,4,861,4.586475291639788,0.039618125143944506,0.16395398752858031,COMPLETE
77,0.8066611854144541,2026-05-15 02:23:11.518523,2026-05-15 02:23:12.110130,0 days 00:00:00.591607,0.961152573826356,197,5,907,7.046805607843945,0.07500981375908716,0.739808268665938,COMPLETE
78,0.8080779364171593,2026-05-15 02:23:12.110384,2026-05-15 02:23:13.168263,0 days 00:00:01.057879,0.9145684682862295,209,4,828,2.074271781711292,0.02688074703155152,0.45205466243402004,COMPLETE
79,0.8083315348466439,2026-05-15 02:23:13.168566,2026-05-15 02:23:14.147992,0 days 00:00:00.979426,0.9264710272779297,185,4,871,1.3921408094228345,0.051593169741095075,2.4920013965123013,COMPLETE
80,0.8066372187099915,2026-05-15 02:23:14.148220,2026-05-15 02:23:14.937343,0 days 00:00:00.789123,0.9935287108219548,230,5,981,5.298329185384971,0.03668361108401062,0.1469577825329942,COMPLETE
81,0.8101917289131961,2026-05-15 02:23:14.937595,2026-05-15 02:23:15.727200,0 days 00:00:00.789605,0.8687415037999128,228,4,944,2.9858387564207964,0.04712182909526201,0.4750229728611473,COMPLETE
82,0.8107362335485693,2026-05-15 02:23:15.727430,2026-05-15 02:23:16.554997,0 days 00:00:00.827567,0.8586359143893965,247,4,843,2.9444945197228143,0.04845716870392581,0.4779714105076449,COMPLETE
83,0.8101932637267824,2026-05-15 02:23:16.555234,2026-05-15 02:23:17.486410,0 days 00:00:00.931176,0.8265249864420949,247,4,941,2.9775179741672493,0.04819764458055595,1.0130049225218702,COMPLETE
84,0.7926673454478137,2026-05-15 02:23:17.486645,2026-05-15 02:23:18.342543,0 days 00:00:00.855898,0.9608687267543568,248,4,839,3.3696947141757514,0.04730820540202447,1.4367867105373608,COMPLETE
85,0.8088223210064976,2026-05-15 02:23:18.342769,2026-05-15 02:23:19.097744,0 days 00:00:00.754975,0.7974896329944074,249,4,942,0.762507293621616,0.056158798236620004,0.9734478148795678,COMPLETE
