number,value,datetime_start,datetime_complete,duration,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_random_strength,state
28,0.8580376970452781,2026-05-15 02:14:41.246828,2026-05-15 02:14:42.109555,0 days 00:00:00.862727,0.8450536905640713,96,4,871,0.32505804153560497,0.03164315552465701,0.13562420336924885,COMPLETE
29,0.8546361704571559,2026-05-15 02:14:42.109797,2026-05-15 02:14:42.686120,0 days 00:00:00.576323,0.12342092511977298,46,7,512,0.1347469306883726,0.048496172566047026,0.06431932356999313,COMPLETE
30,0.8501510315819413,2026-05-15 02:14:42.686351,2026-05-15 02:14:43.129368,0 days 00:00:00.443017,0.5850857275182608,41,8,1000,1.0077372303448233,0.12743365470450332,0.001002417059933001,COMPLETE
31,0.8574545606204806,2026-05-15 02:14:43.129615,2026-05-15 02:14:44.028122,0 days 00:00:00.898507,0.6409514159174631,93,4,960,3.2417388217544154,0.055917002828090936,0.026979987468263685,COMPLETE
32,0.858207667399604,2026-05-15 02:14:44.028676,2026-05-15 02:14:44.772172,0 days 00:00:00.743496,0.5086908870385349,126,4,938,6.7459386884139025,0.07015465440038483,0.07468891879125798,COMPLETE
33,0.8586319779462439,2026-05-15 02:14:44.772420,2026-05-15 02:14:45.617043,0 days 00:00:00.844623,0.9465419492444492,67,5,891,2.8237513700491674,0.057861712616355816,0.008253133183354463,COMPLETE
34,0.8553628860227757,2026-05-15 02:14:45.617366,2026-05-15 02:14:46.331614,0 days 00:00:00.714248,0.9869645345201257,66,6,895,2.2020760106283017,0.09022847981982295,0.009257294331528818,COMPLETE
35,0.8575956784046033,2026-05-15 02:14:46.331941,2026-05-15 02:14:47.080541,0 days 00:00:00.748600,0.9358720958537223,49,5,794,0.17269779256002474,0.06967890649270345,0.006977804884680562,COMPLETE
36,0.8569912785927604,2026-05-15 02:14:47.080883,2026-05-15 02:14:48.020067,0 days 00:00:00.939184,0.8323262730614808,84,6,716,1.2677895128998178,0.04238150705517717,0.004765594585533127,COMPLETE
37,0.857349542734622,2026-05-15 02:14:48.020296,2026-05-15 02:14:48.688032,0 days 00:00:00.667736,0.4109280191855124,68,5,834,4.440770097661782,0.057431351971985935,0.02609463023429891,COMPLETE
38,0.8556316525001915,2026-05-15 02:14:48.688268,2026-05-15 02:14:49.541677,0 days 00:00:00.853409,0.8701843425869177,32,6,882,0.7088332045908119,0.030153855426664707,0.18355911166512126,COMPLETE
39,0.8579661809589446,2026-05-15 02:14:49.541925,2026-05-15 02:14:52.854613,0 days 00:00:03.312688,0.7535574303683681,46,5,685,9.966903764181527,0.01049713127632179,2.9495872275824517,COMPLETE
40,0.8484972733637447,2026-05-15 02:14:52.854944,2026-05-15 02:14:53.393024,0 days 00:00:00.538080,0.4611027169071431,167,8,951,0.04244146242814266,0.09456709844699832,0.015858538337100495,COMPLETE
41,0.858365330970431,2026-05-15 02:14:53.393240,2026-05-15 02:14:54.081779,0 days 00:00:00.688539,0.6580982476506376,104,4,970,3.4707219785079375,0.06127565466167369,0.03320371944228071,COMPLETE
42,0.8596296478619014,2026-05-15 02:14:54.082021,2026-05-15 02:14:55.055255,0 days 00:00:00.973234,0.5995982882170579,109,4,916,2.679278451475209,0.04978732649959145,0.45419150885448256,COMPLETE
43,0.8586013477295351,2026-05-15 02:14:55.055483,2026-05-15 02:14:55.675472,0 days 00:00:00.619989,0.5830228995437822,133,4,909,6.267856549328572,0.07545153420445257,0.35624981898386254,COMPLETE
44,0.8575375630380799,2026-05-15 02:14:55.675704,2026-05-15 02:14:56.152336,0 days 00:00:00.476632,0.34080121137392805,143,5,911,2.1074219581892693,0.19918126098793368,0.440698318281899,COMPLETE
45,0.8580066566024527,2026-05-15 02:14:56.152579,2026-05-15 02:14:57.204656,0 days 00:00:01.052077,0.004069232418913271,137,4,849,0.38293818435299204,0.045512439429726985,1.293151769403089,COMPLETE
46,0.8579377386148579,2026-05-15 02:14:57.204887,2026-05-15 02:14:57.855398,0 days 00:00:00.650511,0.2089211423656041,158,4,421,0.0014777880758638662,0.07067218992948976,0.27562042637288736,COMPLETE
47,0.857260660409351,2026-05-15 02:14:57.855630,2026-05-15 02:14:58.366412,0 days 00:00:00.510782,0.5957954567272136,115,5,769,5.962439077654959,0.15055688308379264,0.8663079833324718,COMPLETE
48,0.8592013034251146,2026-05-15 02:14:58.366663,2026-05-15 02:14:59.010901,0 days 00:00:00.644238,0.9359862419928603,132,4,813,0.012339555238778263,0.07764505107086087,0.6637601441906819,COMPLETE
49,0.8558707459551704,2026-05-15 02:14:59.011159,2026-05-15 02:15:00.978579,0 days 00:00:01.967420,0.9395362287796416,89,6,826,0.010689528856967079,0.014245268455895747,4.603571635478655,COMPLETE
